***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   4 ;    4 ;  -  ;   -    ;  3 ; NE            ;    11880.3 ;   4382.0 ;  1303.10 ;     0.00 ;  2778.76 ;     0.00 ;     0.00 ;     0.00 ;    3416.41 ;    -     ;    -     ;     0.00 ;   2055.3 ;      32837.93 ;    63.63 ;      34066.30 ;    66.01 ;  132.82 ;
   4 ;    4 ;   1 ;  40.00 ;  4 ; N             ;     6262.1 ;    490.0 ;   650.50 ;     0.00 ; 18121.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10511.55 ;    69.75 ;      10998.98 ;    72.98 ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ;  4 ; N             ;     6215.1 ;    490.0 ;   650.50 ;     0.00 ; 18074.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10511.55 ;    69.75 ;      10998.98 ;    72.98 ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ;  4 ; N             ;     5659.6 ;    490.0 ;   650.50 ;     0.00 ; 16219.10 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10511.55 ;    69.75 ;      10998.98 ;    72.98 ;    0.00 ;
   4 ;    4 ;  -  ;   -    ;  4 ; N             ;     5955.2 ;    490.0 ;   650.50 ;     0.00 ; 17180.13 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10511.55 ;    69.75 ;      10998.98 ;    72.98 ;    0.00 ;
   4 ;    4 ;   1 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ;  1 ; SE            ;    48334.6 ;   3952.0 ;  3280.80 ;   393.00 ; 35764.72 ;    42.20 ;     0.00 ;     0.00 ;    7099.29 ;  2202.20 ;  6300.00 ;     0.00 ;  11946.6 ;      98676.32 ;    48.29 ;     101056.01 ;    49.46 ;  136.37 ;
   5 ;    5 ;   2 ;  40.00 ;  1 ; SE            ;    45419.1 ;   3952.0 ;  3282.80 ;   393.00 ; 33151.26 ;   115.60 ;     0.00 ;     0.00 ;    6820.64 ;  1900.00 ;  6650.20 ;     0.00 ;  11946.6 ;      98676.32 ;    48.29 ;     101056.01 ;    49.46 ;  135.56 ;
   5 ;    5 ;   3 ;  82.00 ;  1 ; SE            ;    36941.0 ;   3952.0 ;  3273.80 ;   393.00 ; 25736.11 ;   115.60 ;     0.00 ;     0.00 ;    5337.69 ;  1900.00 ;  3877.18 ;     0.00 ;  11946.6 ;      98676.32 ;    48.29 ;     101056.01 ;    49.46 ;  129.21 ;
   5 ;    5 ;  -  ;   -    ;  1 ; SE            ;    42079.3 ;   3952.0 ;  3277.86 ;   393.00 ; 30247.55 ;    95.50 ;     0.00 ;     0.00 ;    6173.12 ;  1982.75 ;  5200.81 ;     0.00 ;  11946.6 ;      98676.32 ;    48.29 ;     101056.01 ;    49.46 ;  132.68 ;
   5 ;    5 ;   1 ;  46.00 ;  2 ; S             ;    15172.6 ;   1773.0 ;   665.00 ;     0.00 ;  2872.81 ;     0.00 ;     0.00 ;     0.00 ;    9861.79 ;    -     ;    -     ;     0.00 ;    467.6 ;       5256.51 ;    26.42 ;       5339.70 ;    26.84 ;  136.37 ;
   5 ;    5 ;   2 ;  40.00 ;  2 ; S             ;    13452.9 ;   1773.0 ;   665.00 ;     0.00 ;  2148.59 ;     0.00 ;     0.00 ;     0.00 ;    8866.31 ;    -     ;    -     ;     0.00 ;    467.6 ;       5256.51 ;    26.42 ;       5339.70 ;    26.84 ;  135.56 ;
   5 ;    5 ;   3 ;  82.00 ;  2 ; S             ;    10457.1 ;   1773.0 ;   665.00 ;     0.00 ;  1393.68 ;     0.00 ;     0.00 ;     0.00 ;    6625.42 ;    -     ;    -     ;     0.00 ;    467.6 ;       5256.51 ;    26.42 ;       5339.70 ;    26.84 ;  129.21 ;
   5 ;    5 ;  -  ;   -    ;  2 ; S             ;    12461.5 ;   1773.0 ;   665.00 ;     0.00 ;  1978.42 ;     0.00 ;     0.00 ;     0.00 ;    8045.11 ;    -     ;    -     ;     0.00 ;    467.6 ;       5256.51 ;    26.42 ;       5339.70 ;    26.84 ;  132.68 ;
   5 ;    5 ;   1 ;  46.00 ;  3 ; NE            ;    13001.6 ;   4382.0 ;  1275.10 ;     0.00 ;  5005.57 ;     0.00 ;     0.00 ;     0.00 ;    2338.93 ;    -     ;    -     ;     0.00 ;   1929.7 ;      34066.30 ;    66.01 ;      34827.24 ;    67.49 ;  136.37 ;
   5 ;    5 ;   2 ;  40.00 ;  3 ; NE            ;    12579.6 ;   4382.0 ;  1275.10 ;     0.00 ;  2959.25 ;     0.00 ;     0.00 ;     0.00 ;    3963.25 ;    -     ;    -     ;     0.00 ;   1929.7 ;      34066.30 ;    66.01 ;      34827.24 ;    67.49 ;  135.56 ;
   5 ;    5 ;   3 ;  82.00 ;  3 ; NE            ;    10899.7 ;   4382.0 ;  1275.10 ;     0.00 ;  1628.54 ;     0.00 ;     0.00 ;     0.00 ;    3614.06 ;    -     ;    -     ;     0.00 ;   1929.7 ;      34066.30 ;    66.01 ;      34827.24 ;    67.49 ;  129.21 ;
   5 ;    5 ;  -  ;   -    ;  3 ; NE            ;    11875.2 ;   4382.0 ;  1275.10 ;     0.00 ;  2870.04 ;     0.00 ;     0.00 ;     0.00 ;    3348.06 ;    -     ;    -     ;     0.00 ;   1929.7 ;      34066.30 ;    66.01 ;      34827.24 ;    67.49 ;  132.68 ;
   5 ;    5 ;   1 ;  46.00 ;  4 ; N             ;     6382.9 ;    490.0 ;   650.50 ;     0.00 ; 18242.40 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      10998.98 ;    72.98 ;      11132.29 ;    73.87 ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ;  4 ; N             ;     6335.0 ;    490.0 ;   650.50 ;     0.00 ; 18194.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      10998.98 ;    72.98 ;      11132.29 ;    73.87 ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ;  4 ; N             ;     5768.8 ;    490.0 ;   650.50 ;     0.00 ; 16328.30 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      10998.98 ;    72.98 ;      11132.29 ;    73.87 ;    0.00 ;
   5 ;    5 ;  -  ;   -    ;  4 ; N             ;     6071.8 ;    490.0 ;   650.50 ;     0.00 ; 17296.73 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3925.1 ;      10998.98 ;    72.98 ;      11132.29 ;    73.87 ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 34266.37 ;     0.00 ;     0.00 ;     0.00 ;    6837.13 ;  1900.00 ;  5790.81 ;     0.00 ;  44178.4 ;     101056.01 ;    49.46 ;     113419.95 ;    55.51 ;  130.69 ;
   6 ;    6 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 32088.28 ;     0.00 ;     0.00 ;     0.00 ;    5759.42 ;  1900.00 ;  5845.81 ;     0.00 ;  44178.4 ;     101056.01 ;    49.46 ;     113419.95 ;    55.51 ;  129.94 ;
   6 ;    6 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23713.70 ;   110.50 ;     0.00 ;     0.00 ;    5081.30 ;  1900.00 ;  4081.22 ;     0.00 ;  44178.4 ;     101056.01 ;    49.46 ;     113419.95 ;    55.51 ;  124.28 ;
   6 ;    6 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 28317.32 ;    57.30 ;     0.00 ;     0.00 ;    5690.53 ;  1900.00 ;  4916.41 ;     0.00 ;  44178.4 ;     101056.01 ;    49.46 ;     113419.95 ;    55.51 ;  116.38 ;
   6 ;    6 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2428.32 ;     0.00 ;     0.00 ;     0.00 ;    9109.48 ;    -     ;    -     ;     0.00 ;   1259.7 ;       5339.70 ;    26.84 ;       5813.57 ;    29.22 ;  130.69 ;
   6 ;    6 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1455.08 ;     0.00 ;     0.00 ;     0.00 ;    8507.22 ;    -     ;    -     ;     0.00 ;   1259.7 ;       5339.70 ;    26.84 ;       5813.57 ;    29.22 ;  129.94 ;
   6 ;    6 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   547.63 ;     0.00 ;     0.00 ;     0.00 ;    6451.57 ;    -     ;    -     ;     0.00 ;   1259.7 ;       5339.70 ;    26.84 ;       5813.57 ;    29.22 ;  124.28 ;
   6 ;    6 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1239.88 ;     0.00 ;     0.00 ;     0.00 ;    7599.32 ;    -     ;    -     ;     0.00 ;   1259.7 ;       5339.70 ;    26.84 ;       5813.57 ;    29.22 ;  116.38 ;
   6 ;    6 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1069.10 ;     0.00 ;  4703.74 ;     0.00 ;     0.00 ;     0.00 ;    1974.96 ;    -     ;    -     ;     0.00 ;   8253.3 ;      34827.24 ;    67.49 ;      40538.07 ;    78.55 ;  125.62 ;
   6 ;    6 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1069.10 ;     0.00 ;  4117.14 ;     0.00 ;     0.00 ;     0.00 ;    2174.96 ;    -     ;    -     ;     0.00 ;   8253.3 ;      34827.24 ;    67.49 ;      40538.07 ;    78.55 ;  125.60 ;
   6 ;    6 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1941.89 ;     0.00 ;     0.00 ;     0.00 ;    3297.11 ;    -     ;    -     ;     0.00 ;   8253.3 ;      34827.24 ;    67.49 ;      40538.07 ;    78.55 ;  124.28 ;
   6 ;    6 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   695.61 ;     0.00 ;  3143.13 ;     0.00 ;     0.00 ;     0.00 ;    2704.34 ;    -     ;    -     ;     0.00 ;   8253.3 ;      34827.24 ;    67.49 ;      40538.07 ;    78.55 ;  116.38 ;
   6 ;    6 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14438.2 ;      11132.29 ;    78.39 ;      11023.78 ;    77.63 ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14438.2 ;      11132.29 ;    78.39 ;      11023.78 ;    77.63 ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14438.2 ;      11132.29 ;    78.39 ;      11023.78 ;    77.63 ;    0.00 ;
   6 ;    6 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14438.2 ;      11132.29 ;    78.39 ;      11023.78 ;    77.63 ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 29937.89 ;     0.00 ;     0.00 ;     0.00 ;   11165.61 ;  1900.00 ;  5790.81 ;     0.00 ;  39899.8 ;     101056.01 ;    49.46 ;     110555.01 ;    54.11 ;  138.47 ;
   6 ;    7 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27861.44 ;     0.00 ;     0.00 ;     0.00 ;    9986.26 ;  1900.00 ;  5845.81 ;     0.00 ;  39899.8 ;     101056.01 ;    49.46 ;     110555.01 ;    54.11 ;  137.93 ;
   6 ;    7 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22717.66 ;    96.01 ;     0.00 ;     0.00 ;    6062.86 ;  1900.00 ;  4081.22 ;     0.00 ;  39899.8 ;     101056.01 ;    49.46 ;     110555.01 ;    54.11 ;  133.68 ;
   6 ;    7 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 25739.04 ;    49.79 ;     0.00 ;     0.00 ;    8261.30 ;  1900.00 ;  4916.41 ;     0.00 ;  39899.8 ;     101056.01 ;    49.46 ;     110555.01 ;    54.11 ;  116.38 ;
   6 ;    7 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  6165.66 ;     0.00 ;     0.00 ;     0.00 ;    5372.14 ;    -     ;    -     ;     0.00 ;   6934.5 ;       5339.70 ;    26.84 ;       9603.66 ;    48.27 ;  138.47 ;
   6 ;    7 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  4851.12 ;     0.00 ;     0.00 ;     0.00 ;    5111.18 ;    -     ;    -     ;     0.00 ;   6934.5 ;       5339.70 ;    26.84 ;       9603.66 ;    48.27 ;  137.93 ;
   6 ;    7 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1323.02 ;     0.00 ;     0.00 ;     0.00 ;    5676.18 ;    -     ;    -     ;     0.00 ;   6934.5 ;       5339.70 ;    26.84 ;       9603.66 ;    48.27 ;  133.68 ;
   6 ;    7 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  3366.60 ;     0.00 ;     0.00 ;     0.00 ;    5472.61 ;    -     ;    -     ;     0.00 ;   6934.5 ;       5339.70 ;    26.84 ;       9603.66 ;    48.27 ;  116.38 ;
   6 ;    7 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1439.27 ;     0.00 ;  4474.14 ;     0.00 ;     0.00 ;     0.00 ;    1834.39 ;    -     ;    -     ;     0.00 ;   4447.2 ;      34827.24 ;    67.49 ;      37324.86 ;    72.33 ;  137.95 ;
   6 ;    7 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  3524.89 ;     0.00 ;     0.00 ;     0.00 ;    2660.41 ;    -     ;    -     ;     0.00 ;   4447.2 ;      34827.24 ;    67.49 ;      37324.86 ;    72.33 ;  137.93 ;
   6 ;    7 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1320.97 ;     0.00 ;     0.00 ;     0.00 ;    3090.93 ;    -     ;    -     ;     0.00 ;   4447.2 ;      34827.24 ;    67.49 ;      37324.86 ;    72.33 ;  133.68 ;
   6 ;    7 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1244.99 ;     0.00 ;  2631.15 ;     0.00 ;     0.00 ;     0.00 ;    2666.94 ;    -     ;    -     ;     0.00 ;   4447.2 ;      34827.24 ;    67.49 ;      37324.86 ;    72.33 ;  116.38 ;
   6 ;    7 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12098.6 ;      11132.29 ;    78.39 ;      10949.86 ;    77.11 ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12098.6 ;      11132.29 ;    78.39 ;      10949.86 ;    77.11 ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12098.6 ;      11132.29 ;    78.39 ;      10949.86 ;    77.11 ;    0.00 ;
   6 ;    7 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12098.6 ;      11132.29 ;    78.39 ;      10949.86 ;    77.11 ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    8 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 31942.73 ;    21.54 ;     0.00 ;     0.00 ;    9182.32 ;  1900.00 ;  5790.81 ;     0.00 ;  50054.9 ;     101056.01 ;    49.46 ;     117973.00 ;    57.74 ;  121.77 ;
   6 ;    8 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 29264.88 ;   115.60 ;     0.00 ;     0.00 ;    8698.42 ;  1900.00 ;  5845.81 ;     0.00 ;  50054.9 ;     101056.01 ;    49.46 ;     117973.00 ;    57.74 ;  119.78 ;
   6 ;    8 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23582.80 ;   115.60 ;     0.00 ;     0.00 ;    5255.40 ;  1900.00 ;  4081.22 ;     0.00 ;  50054.9 ;     101056.01 ;    49.46 ;     117973.00 ;    57.74 ;  116.31 ;
   6 ;    8 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3556.74 ;   393.00 ; 27021.14 ;    90.92 ;     0.00 ;     0.00 ;    7040.10 ;  1900.00 ;  4916.41 ;     0.00 ;  50054.9 ;     101056.01 ;    49.46 ;     117973.00 ;    57.74 ;  116.38 ;
   6 ;    8 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3492.52 ;     0.00 ;     0.00 ;     0.00 ;    8045.28 ;    -     ;    -     ;     0.00 ;   2554.9 ;       5339.70 ;    26.84 ;       6803.25 ;    34.19 ;  121.77 ;
   6 ;    8 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1731.30 ;     0.00 ;     0.00 ;     0.00 ;    8231.00 ;    -     ;    -     ;     0.00 ;   2554.9 ;       5339.70 ;    26.84 ;       6803.25 ;    34.19 ;  119.78 ;
   6 ;    8 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   632.40 ;     0.00 ;     0.00 ;     0.00 ;    6366.80 ;    -     ;    -     ;     0.00 ;   2554.9 ;       5339.70 ;    26.84 ;       6803.25 ;    34.19 ;  116.31 ;
   6 ;    8 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1623.55 ;     0.00 ;     0.00 ;     0.00 ;    7215.66 ;    -     ;    -     ;     0.00 ;   2554.9 ;       5339.70 ;    26.84 ;       6803.25 ;    34.19 ;  116.38 ;
   6 ;    8 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5835.78 ;     0.00 ;     0.00 ;     0.00 ;    1563.22 ;    -     ;    -     ;     0.00 ;   8072.4 ;      34827.24 ;    67.49 ;      39981.85 ;    77.48 ;  119.11 ;
   6 ;    8 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5096.01 ;     0.00 ;     0.00 ;     0.00 ;    1916.39 ;    -     ;    -     ;     0.00 ;   8072.4 ;      34827.24 ;    67.49 ;      39981.85 ;    77.48 ;  119.11 ;
   6 ;    8 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1905.47 ;     0.00 ;     0.00 ;     0.00 ;    3333.53 ;    -     ;    -     ;     0.00 ;   8072.4 ;      34827.24 ;    67.49 ;      39981.85 ;    77.48 ;  116.31 ;
   6 ;    8 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3635.73 ;     0.00 ;     0.00 ;     0.00 ;    2558.55 ;    -     ;    -     ;     0.00 ;   8072.4 ;      34827.24 ;    67.49 ;      39981.85 ;    77.48 ;  116.38 ;
