***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   4 ;    4 ;  -  ;   -    ;  3 ; NE            ;    11880.3 ;   4382.0 ;   399.20 ;     0.00 ;  2706.92 ;     0.00 ;     0.00 ;     0.00 ;    4392.16 ;    -     ;    -     ;     0.00 ;   2045.2 ;      32788.58 ;    63.54 ;      34023.08 ;    65.93 ;   98.64 ;
   4 ;    4 ;   1 ;  40.00 ;  4 ; N             ;     6262.1 ;    490.0 ;   650.50 ;     0.00 ; 18121.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10528.95 ;    69.86 ;      11209.45 ;    74.38 ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ;  4 ; N             ;     6215.1 ;    490.0 ;   650.50 ;     0.00 ; 18074.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10528.95 ;    69.86 ;      11209.45 ;    74.38 ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ;  4 ; N             ;     5659.6 ;    490.0 ;   650.50 ;     0.00 ; 16219.10 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10528.95 ;    69.86 ;      11209.45 ;    74.38 ;    0.00 ;
   4 ;    4 ;  -  ;   -    ;  4 ; N             ;     5955.2 ;    490.0 ;   650.50 ;     0.00 ; 17180.13 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10528.95 ;    69.86 ;      11209.45 ;    74.38 ;    0.00 ;
   4 ;    4 ;   1 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ;  1 ; SE            ;    48334.6 ;   3952.0 ;  3242.70 ;   393.00 ; 36479.53 ;    42.20 ;     0.00 ;     0.00 ;    6422.57 ;  4000.00 ;  6300.00 ;     0.00 ;  14279.3 ;     108869.44 ;    53.28 ;     113492.38 ;    55.55 ;   97.94 ;
   5 ;    5 ;   2 ;  40.00 ;  1 ; SE            ;    45419.1 ;   3952.0 ;  3244.70 ;   393.00 ; 33247.12 ;   115.60 ;     0.00 ;     0.00 ;    6762.88 ;  2065.38 ;  7000.00 ;     0.00 ;  14279.3 ;     108869.44 ;    53.28 ;     113492.38 ;    55.55 ;   96.55 ;
   5 ;    5 ;   3 ;  82.00 ;  1 ; SE            ;    36941.0 ;   3952.0 ;  2705.70 ;   393.00 ; 25758.71 ;   115.60 ;     0.00 ;     0.00 ;    5883.19 ;  1900.00 ;  4606.12 ;     0.00 ;  14279.3 ;     108869.44 ;    53.28 ;     113492.38 ;    55.55 ;   90.75 ;
   5 ;    5 ;  -  ;   -    ;  1 ; SE            ;    42079.3 ;   3952.0 ;  2981.07 ;   393.00 ; 30477.13 ;    95.50 ;     0.00 ;     0.00 ;    6240.33 ;  2514.38 ;  5639.89 ;     0.00 ;  14279.3 ;     108869.44 ;    53.28 ;     113492.38 ;    55.55 ;   94.10 ;
   5 ;    5 ;   1 ;  46.00 ;  2 ; S             ;    15172.6 ;   1773.0 ;   665.00 ;     0.00 ;  4150.74 ;     0.00 ;     0.00 ;     0.00 ;    8583.86 ;    -     ;    -     ;     0.00 ;    851.4 ;       6291.86 ;    31.62 ;       6557.81 ;    32.96 ;   97.94 ;
   5 ;    5 ;   2 ;  40.00 ;  2 ; S             ;    13452.9 ;   1773.0 ;   665.00 ;     0.00 ;  2510.78 ;     0.00 ;     0.00 ;     0.00 ;    8504.12 ;    -     ;    -     ;     0.00 ;    851.4 ;       6291.86 ;    31.62 ;       6557.81 ;    32.96 ;   96.55 ;
   5 ;    5 ;   3 ;  82.00 ;  2 ; S             ;    10457.1 ;   1773.0 ;   665.00 ;     0.00 ;  1669.17 ;     0.00 ;     0.00 ;     0.00 ;    6349.93 ;    -     ;    -     ;     0.00 ;    851.4 ;       6291.86 ;    31.62 ;       6557.81 ;    32.96 ;   90.75 ;
   5 ;    5 ;  -  ;   -    ;  2 ; S             ;    12461.5 ;   1773.0 ;   665.00 ;     0.00 ;  2549.03 ;     0.00 ;     0.00 ;     0.00 ;    7474.50 ;    -     ;    -     ;     0.00 ;    851.4 ;       6291.86 ;    31.62 ;       6557.81 ;    32.96 ;   94.10 ;
   5 ;    5 ;   1 ;  46.00 ;  3 ; NE            ;    13001.6 ;   4382.0 ;   371.20 ;     0.00 ;  3954.83 ;     0.00 ;     0.00 ;     0.00 ;    4293.57 ;    -     ;    -     ;     0.00 ;   1915.1 ;      34023.08 ;    65.93 ;      34785.00 ;    67.41 ;   97.94 ;
   5 ;    5 ;   2 ;  40.00 ;  3 ; NE            ;    12579.6 ;   4382.0 ;   371.20 ;     0.00 ;  3093.40 ;     0.00 ;     0.00 ;     0.00 ;    4733.00 ;    -     ;    -     ;     0.00 ;   1915.1 ;      34023.08 ;    65.93 ;      34785.00 ;    67.41 ;   97.93 ;
   5 ;    5 ;   3 ;  82.00 ;  3 ; NE            ;    10899.7 ;   4382.0 ;   371.20 ;     0.00 ;  2073.50 ;     0.00 ;     0.00 ;     0.00 ;    4073.00 ;    -     ;    -     ;     0.00 ;   1915.1 ;      34023.08 ;    65.93 ;      34785.00 ;    67.41 ;   96.87 ;
   5 ;    5 ;  -  ;   -    ;  3 ; NE            ;    11875.2 ;   4382.0 ;   371.20 ;     0.00 ;  2831.46 ;     0.00 ;     0.00 ;     0.00 ;    4290.54 ;    -     ;    -     ;     0.00 ;   1915.1 ;      34023.08 ;    65.93 ;      34785.00 ;    67.41 ;   97.42 ;
   5 ;    5 ;   1 ;  46.00 ;  4 ; N             ;     6382.9 ;    490.0 ;   650.50 ;     0.00 ; 18242.40 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11209.45 ;    74.38 ;      11434.35 ;    75.87 ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ;  4 ; N             ;     6335.0 ;    490.0 ;   650.50 ;     0.00 ; 18194.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11209.45 ;    74.38 ;      11434.35 ;    75.87 ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ;  4 ; N             ;     5768.8 ;    490.0 ;   650.50 ;     0.00 ; 16328.30 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11209.45 ;    74.38 ;      11434.35 ;    75.87 ;    0.00 ;
   5 ;    5 ;  -  ;   -    ;  4 ; N             ;     6071.8 ;    490.0 ;   650.50 ;     0.00 ; 17296.73 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11209.45 ;    74.38 ;      11434.35 ;    75.87 ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33617.10 ;     0.00 ;     0.00 ;     0.00 ;    7524.50 ;  2957.95 ;  6629.00 ;     0.00 ;  49314.5 ;     113492.38 ;    55.55 ;     130938.67 ;    64.08 ;   97.77 ;
   6 ;    6 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 31704.13 ;     0.00 ;     0.00 ;     0.00 ;    6181.67 ;  1900.00 ;  5865.27 ;     0.00 ;  49314.5 ;     113492.38 ;    55.55 ;     130938.67 ;    64.08 ;   97.77 ;
   6 ;    6 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24061.08 ;   110.50 ;     0.00 ;     0.00 ;    4772.02 ;  1900.00 ;  4248.16 ;     0.00 ;  49314.5 ;     113492.38 ;    55.55 ;     130938.67 ;    64.08 ;   93.38 ;
   6 ;    6 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28242.93 ;    57.30 ;     0.00 ;     0.00 ;    5803.03 ;  2177.55 ;  5227.13 ;     0.00 ;  49314.5 ;     113492.38 ;    55.55 ;     130938.67 ;    64.08 ;   80.50 ;
   6 ;    6 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2311.41 ;     0.00 ;     0.00 ;     0.00 ;    9226.39 ;    -     ;    -     ;     0.00 ;   1599.6 ;       6557.81 ;    32.96 ;       7124.53 ;    35.81 ;   97.77 ;
   6 ;    6 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1694.39 ;     0.00 ;     0.00 ;     0.00 ;    8267.91 ;    -     ;    -     ;     0.00 ;   1599.6 ;       6557.81 ;    32.96 ;       7124.53 ;    35.81 ;   97.77 ;
   6 ;    6 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   771.50 ;     0.00 ;     0.00 ;     0.00 ;    6227.70 ;    -     ;    -     ;     0.00 ;   1599.6 ;       6557.81 ;    32.96 ;       7124.53 ;    35.81 ;   93.38 ;
   6 ;    6 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1377.73 ;     0.00 ;     0.00 ;     0.00 ;    7461.48 ;    -     ;    -     ;     0.00 ;   1599.6 ;       6557.81 ;    32.96 ;       7124.53 ;    35.81 ;   80.50 ;
   6 ;    6 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5419.25 ;     0.00 ;     0.00 ;     0.00 ;    1979.75 ;    -     ;    -     ;     0.00 ;   8235.2 ;      34785.00 ;    67.41 ;      40429.90 ;    78.34 ;   97.10 ;
   6 ;    6 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4832.65 ;     0.00 ;     0.00 ;     0.00 ;    2179.75 ;    -     ;    -     ;     0.00 ;   8235.2 ;      34785.00 ;    67.41 ;      40429.90 ;    78.34 ;   97.08 ;
   6 ;    6 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1395.78 ;     0.00 ;     0.00 ;     0.00 ;    3843.22 ;    -     ;    -     ;     0.00 ;   8235.2 ;      34785.00 ;    67.41 ;      40429.90 ;    78.34 ;   93.38 ;
   6 ;    6 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3204.46 ;     0.00 ;     0.00 ;     0.00 ;    2989.82 ;    -     ;    -     ;     0.00 ;   8235.2 ;      34785.00 ;    67.41 ;      40429.90 ;    78.34 ;   80.50 ;
   6 ;    6 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14461.2 ;      11434.35 ;    80.52 ;      11445.20 ;    80.60 ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14461.2 ;      11434.35 ;    80.52 ;      11445.20 ;    80.60 ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14461.2 ;      11434.35 ;    80.52 ;      11445.20 ;    80.60 ;    0.00 ;
   6 ;    6 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14461.2 ;      11434.35 ;    80.52 ;      11445.20 ;    80.60 ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 30917.95 ;     0.00 ;     0.00 ;     0.00 ;   10223.65 ;  2957.95 ;  6629.00 ;     0.00 ;  44812.4 ;     113492.38 ;    55.55 ;     128003.53 ;    62.65 ;  103.12 ;
   6 ;    7 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28806.07 ;     0.00 ;     0.00 ;     0.00 ;    9079.73 ;  1900.00 ;  5865.27 ;     0.00 ;  44812.4 ;     113492.38 ;    55.55 ;     128003.53 ;    62.65 ;  101.83 ;
   6 ;    7 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22579.10 ;    97.93 ;     0.00 ;     0.00 ;    6241.43 ;  1900.00 ;  4248.16 ;     0.00 ;  44812.4 ;     113492.38 ;    55.55 ;     128003.53 ;    62.65 ;   98.18 ;
   6 ;    7 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26131.32 ;    50.78 ;     0.00 ;     0.00 ;    7908.12 ;  2177.55 ;  5227.13 ;     0.00 ;  44812.4 ;     113492.38 ;    55.55 ;     128003.53 ;    62.65 ;   80.50 ;
   6 ;    7 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  7239.17 ;     0.00 ;     0.00 ;     0.00 ;    4298.63 ;    -     ;    -     ;     0.00 ;   8075.9 ;       6557.81 ;    32.96 ;      10988.02 ;    55.22 ;  103.12 ;
   6 ;    7 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  5434.48 ;     0.00 ;     0.00 ;     0.00 ;    4527.82 ;    -     ;    -     ;     0.00 ;   8075.9 ;       6557.81 ;    32.96 ;      10988.02 ;    55.22 ;  101.83 ;
   6 ;    7 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  2313.30 ;     0.00 ;     0.00 ;     0.00 ;    4685.90 ;    -     ;    -     ;     0.00 ;   8075.9 ;       6557.81 ;    32.96 ;      10988.02 ;    55.22 ;   98.18 ;
   6 ;    7 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  4289.54 ;     0.00 ;     0.00 ;     0.00 ;    4549.66 ;    -     ;    -     ;     0.00 ;   8075.9 ;       6557.81 ;    32.96 ;      10988.02 ;    55.22 ;   80.50 ;
   6 ;    7 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4622.65 ;     0.00 ;     0.00 ;     0.00 ;    2776.35 ;    -     ;    -     ;     0.00 ;   4428.1 ;      34785.00 ;    67.41 ;      37276.45 ;    72.23 ;  103.12 ;
   6 ;    7 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3092.13 ;     0.00 ;     0.00 ;     0.00 ;    3920.27 ;    -     ;    -     ;     0.00 ;   4428.1 ;      34785.00 ;    67.41 ;      37276.45 ;    72.23 ;  101.83 ;
   6 ;    7 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1323.38 ;     0.00 ;     0.00 ;     0.00 ;    3915.62 ;    -     ;    -     ;     0.00 ;   4428.1 ;      34785.00 ;    67.41 ;      37276.45 ;    72.23 ;   98.18 ;
   6 ;    7 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2576.53 ;     0.00 ;     0.00 ;     0.00 ;    3617.75 ;    -     ;    -     ;     0.00 ;   4428.1 ;      34785.00 ;    67.41 ;      37276.45 ;    72.23 ;   80.50 ;
   6 ;    7 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12113.1 ;      11434.35 ;    80.52 ;      11374.31 ;    80.10 ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12113.1 ;      11434.35 ;    80.52 ;      11374.31 ;    80.10 ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12113.1 ;      11434.35 ;    80.52 ;      11374.31 ;    80.10 ;    0.00 ;
   6 ;    7 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12113.1 ;      11434.35 ;    80.52 ;      11374.31 ;    80.10 ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    8 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 33027.92 ;    21.54 ;     0.00 ;     0.00 ;    8765.22 ;  2957.95 ;  6629.00 ;     0.00 ;  55150.9 ;     113492.38 ;    55.55 ;     134085.42 ;    65.62 ;   64.46 ;
   6 ;    8 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 30367.43 ;   115.60 ;     0.00 ;     0.00 ;    8263.97 ;  1900.00 ;  5865.27 ;     0.00 ;  55150.9 ;     113492.38 ;    55.55 ;     134085.42 ;    65.62 ;   64.45 ;
   6 ;    8 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 24091.85 ;   115.60 ;     0.00 ;     0.00 ;    5376.35 ;  1900.00 ;  4248.16 ;     0.00 ;  55150.9 ;     113492.38 ;    55.55 ;     134085.42 ;    65.62 ;   60.63 ;
   6 ;    8 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27811.40 ;    90.92 ;     0.00 ;     0.00 ;    6898.18 ;  2177.55 ;  5227.13 ;     0.00 ;  55150.9 ;     113492.38 ;    55.55 ;     134085.42 ;    65.62 ;   80.50 ;
   6 ;    8 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   690.50 ;     0.00 ;  3410.77 ;     0.00 ;     0.00 ;     0.00 ;    8419.23 ;    -     ;    -     ;     0.00 ;   3241.4 ;       6557.81 ;    32.96 ;       8422.32 ;    42.33 ;   64.46 ;
   6 ;    8 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   690.50 ;     0.00 ;  2165.68 ;     0.00 ;     0.00 ;     0.00 ;    8088.82 ;    -     ;    -     ;     0.00 ;   3241.4 ;       6557.81 ;    32.96 ;       8422.32 ;    42.33 ;   64.45 ;
   6 ;    8 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   817.69 ;     0.00 ;     0.00 ;     0.00 ;    6473.71 ;    -     ;    -     ;     0.00 ;   3241.4 ;       6557.81 ;    32.96 ;       8422.32 ;    42.33 ;   60.63 ;
   6 ;    8 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   690.50 ;     0.00 ;  1793.37 ;     0.00 ;     0.00 ;     0.00 ;    7338.04 ;    -     ;    -     ;     0.00 ;   3241.4 ;       6557.81 ;    32.96 ;       8422.32 ;    42.33 ;   80.50 ;
   6 ;    8 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4954.45 ;     0.00 ;     0.00 ;     0.00 ;    2444.55 ;    -     ;    -     ;     0.00 ;   8052.9 ;      34785.00 ;    67.41 ;      40485.83 ;    78.45 ;   64.46 ;
   6 ;    8 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4499.91 ;     0.00 ;     0.00 ;     0.00 ;    2512.49 ;    -     ;    -     ;     0.00 ;   8052.9 ;      34785.00 ;    67.41 ;      40485.83 ;    78.45 ;   64.45 ;
   6 ;    8 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1345.18 ;     0.00 ;     0.00 ;     0.00 ;    3893.82 ;    -     ;    -     ;     0.00 ;   8052.9 ;      34785.00 ;    67.41 ;      40485.83 ;    78.45 ;   60.63 ;
   6 ;    8 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2983.37 ;     0.00 ;     0.00 ;     0.00 ;    3210.91 ;    -     ;    -     ;     0.00 ;   8052.9 ;      34785.00 ;    67.41 ;      40485.83 ;    78.45 ;   80.50 ;
