***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   4 ;    4 ;  -  ;   -    ;  3 ; NE            ;    11880.3 ;   4382.0 ;  1489.95 ;     0.00 ;  2794.88 ;     0.00 ;     0.00 ;     0.00 ;    3213.45 ;    -     ;    -     ;     0.00 ;   2017.2 ;      32780.78 ;    63.52 ;      33979.81 ;    65.85 ;  136.95 ;
   4 ;    4 ;   1 ;  40.00 ;  4 ; N             ;     6262.1 ;    490.0 ;   650.50 ;     0.00 ; 18121.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10498.83 ;    69.66 ;      10850.66 ;    72.00 ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ;  4 ; N             ;     6215.1 ;    490.0 ;   650.50 ;     0.00 ; 18074.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10498.83 ;    69.66 ;      10850.66 ;    72.00 ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ;  4 ; N             ;     5659.6 ;    490.0 ;   650.50 ;     0.00 ; 16219.10 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10498.83 ;    69.66 ;      10850.66 ;    72.00 ;    0.00 ;
   4 ;    4 ;  -  ;   -    ;  4 ; N             ;     5955.2 ;    490.0 ;   650.50 ;     0.00 ; 17180.13 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10498.83 ;    69.66 ;      10850.66 ;    72.00 ;    0.00 ;
   4 ;    4 ;   1 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ;  1 ; SE            ;    48334.6 ;   3952.0 ;  3280.80 ;   393.00 ; 33731.78 ;    42.20 ;     0.00 ;     0.00 ;    9132.22 ;  2194.41 ;  6300.00 ;     0.00 ;  11474.3 ;      96889.73 ;    47.42 ;      99026.33 ;    48.47 ;  139.83 ;
   5 ;    5 ;   2 ;  40.00 ;  1 ; SE            ;    45419.1 ;   3952.0 ;  3282.80 ;   393.00 ; 31793.66 ;   115.60 ;     0.00 ;     0.00 ;    8178.24 ;  1900.00 ;  6642.41 ;     0.00 ;  11474.3 ;      96889.73 ;    47.42 ;      99026.33 ;    48.47 ;  138.99 ;
   5 ;    5 ;   3 ;  82.00 ;  1 ; SE            ;    36941.0 ;   3952.0 ;  3273.80 ;   393.00 ; 25394.74 ;   115.60 ;     0.00 ;     0.00 ;    5679.06 ;  1900.00 ;  3869.05 ;     0.00 ;  11474.3 ;      96889.73 ;    47.42 ;      99026.33 ;    48.47 ;  133.91 ;
   5 ;    5 ;  -  ;   -    ;  1 ; SE            ;    42079.3 ;   3952.0 ;  3277.86 ;   393.00 ; 29201.05 ;    95.50 ;     0.00 ;     0.00 ;    7219.61 ;  1980.61 ;  5194.99 ;     0.00 ;  11474.3 ;      96889.73 ;    47.42 ;      99026.33 ;    48.47 ;  136.74 ;
   5 ;    5 ;   1 ;  46.00 ;  2 ; S             ;    15172.6 ;   1773.0 ;   665.00 ;     0.00 ;  4575.80 ;     0.00 ;     0.00 ;     0.00 ;    8158.80 ;    -     ;    -     ;     0.00 ;    752.8 ;       6014.47 ;    30.23 ;       6192.18 ;    31.12 ;  139.83 ;
   5 ;    5 ;   2 ;  40.00 ;  2 ; S             ;    13452.9 ;   1773.0 ;   665.00 ;     0.00 ;  3160.66 ;     0.00 ;     0.00 ;     0.00 ;    7854.24 ;    -     ;    -     ;     0.00 ;    752.8 ;       6014.47 ;    30.23 ;       6192.18 ;    31.12 ;  138.99 ;
   5 ;    5 ;   3 ;  82.00 ;  2 ; S             ;    10457.1 ;   1773.0 ;   665.00 ;     0.00 ;  1749.09 ;     0.00 ;     0.00 ;     0.00 ;    6270.01 ;    -     ;    -     ;     0.00 ;    752.8 ;       6014.47 ;    30.23 ;       6192.18 ;    31.12 ;  133.91 ;
   5 ;    5 ;  -  ;   -    ;  2 ; S             ;    12461.5 ;   1773.0 ;   665.00 ;     0.00 ;  2859.16 ;     0.00 ;     0.00 ;     0.00 ;    7164.38 ;    -     ;    -     ;     0.00 ;    752.8 ;       6014.47 ;    30.23 ;       6192.18 ;    31.12 ;  136.74 ;
   5 ;    5 ;   1 ;  46.00 ;  3 ; NE            ;    13001.6 ;   4382.0 ;  1640.10 ;     0.00 ;  4970.52 ;     0.00 ;     0.00 ;     0.00 ;    2008.98 ;    -     ;    -     ;     0.00 ;   1898.3 ;      33979.81 ;    65.85 ;      34722.59 ;    67.28 ;  139.71 ;
   5 ;    5 ;   2 ;  40.00 ;  3 ; NE            ;    12579.6 ;   4382.0 ;  1640.10 ;     0.00 ;  2947.57 ;     0.00 ;     0.00 ;     0.00 ;    3609.93 ;    -     ;    -     ;     0.00 ;   1898.3 ;      33979.81 ;    65.85 ;      34722.59 ;    67.28 ;  138.99 ;
   5 ;    5 ;   3 ;  82.00 ;  3 ; NE            ;    10899.7 ;   4382.0 ;  1275.10 ;     0.00 ;  1622.62 ;     0.00 ;     0.00 ;     0.00 ;    3619.98 ;    -     ;    -     ;     0.00 ;   1898.3 ;      33979.81 ;    65.85 ;      34722.59 ;    67.28 ;  133.91 ;
   5 ;    5 ;  -  ;   -    ;  3 ; NE            ;    11875.2 ;   4382.0 ;  1461.95 ;     0.00 ;  2854.77 ;     0.00 ;     0.00 ;     0.00 ;    3176.48 ;    -     ;    -     ;     0.00 ;   1898.3 ;      33979.81 ;    65.85 ;      34722.59 ;    67.28 ;  136.71 ;
   5 ;    5 ;   1 ;  46.00 ;  4 ; N             ;     6382.9 ;    490.0 ;   650.50 ;     0.00 ; 18242.40 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      10850.66 ;    72.00 ;      10986.36 ;    72.90 ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ;  4 ; N             ;     6335.0 ;    490.0 ;   650.50 ;     0.00 ; 18194.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      10850.66 ;    72.00 ;      10986.36 ;    72.90 ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ;  4 ; N             ;     5768.8 ;    490.0 ;   650.50 ;     0.00 ; 16328.30 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      10850.66 ;    72.00 ;      10986.36 ;    72.90 ;    0.00 ;
   5 ;    5 ;  -  ;   -    ;  4 ; N             ;     6071.8 ;    490.0 ;   650.50 ;     0.00 ; 17296.73 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3925.1 ;      10850.66 ;    72.00 ;      10986.36 ;    72.90 ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 34164.22 ;     0.00 ;     0.00 ;     0.00 ;    6939.28 ;  1900.00 ;  5789.58 ;     0.00 ;  43001.6 ;      99026.33 ;    48.47 ;     110284.93 ;    53.98 ;  132.30 ;
   6 ;    6 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 32230.30 ;     0.00 ;     0.00 ;     0.00 ;    5617.40 ;  1900.00 ;  5844.58 ;     0.00 ;  43001.6 ;      99026.33 ;    48.47 ;     110284.93 ;    53.98 ;  131.54 ;
   6 ;    6 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 23514.30 ;   110.50 ;     0.00 ;     0.00 ;    5280.71 ;  1900.00 ;  3990.48 ;     0.00 ;  43001.6 ;      99026.33 ;    48.47 ;     110284.93 ;    53.98 ;  125.33 ;
   6 ;    6 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 28218.25 ;    57.30 ;     0.00 ;     0.00 ;    5789.61 ;  1900.00 ;  4868.76 ;     0.00 ;  43001.6 ;      99026.33 ;    48.47 ;     110284.93 ;    53.98 ;  115.43 ;
   6 ;    6 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2438.41 ;     0.00 ;     0.00 ;     0.00 ;    9099.39 ;    -     ;    -     ;     0.00 ;   1424.7 ;       6192.18 ;    31.12 ;       6789.43 ;    34.12 ;  132.30 ;
   6 ;    6 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1632.22 ;     0.00 ;     0.00 ;     0.00 ;    8330.08 ;    -     ;    -     ;     0.00 ;   1424.7 ;       6192.18 ;    31.12 ;       6789.43 ;    34.12 ;  131.54 ;
   6 ;    6 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   557.43 ;     0.00 ;     0.00 ;     0.00 ;    6441.77 ;    -     ;    -     ;     0.00 ;   1424.7 ;       6192.18 ;    31.12 ;       6789.43 ;    34.12 ;  125.33 ;
   6 ;    6 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1286.42 ;     0.00 ;     0.00 ;     0.00 ;    7552.78 ;    -     ;    -     ;     0.00 ;   1424.7 ;       6192.18 ;    31.12 ;       6789.43 ;    34.12 ;  115.43 ;
   6 ;    6 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1175.90 ;     0.00 ;  4600.01 ;     0.00 ;     0.00 ;     0.00 ;    1971.89 ;    -     ;    -     ;     0.00 ;   8207.6 ;      34722.59 ;    67.28 ;      40643.28 ;    78.76 ;  128.28 ;
   6 ;    6 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1175.90 ;     0.00 ;  4013.41 ;     0.00 ;     0.00 ;     0.00 ;    2171.89 ;    -     ;    -     ;     0.00 ;   8207.6 ;      34722.59 ;    67.28 ;      40643.28 ;    78.76 ;  128.28 ;
   6 ;    6 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   971.78 ;     0.00 ;  1509.34 ;     0.00 ;     0.00 ;     0.00 ;    3106.68 ;    -     ;    -     ;     0.00 ;   8207.6 ;      34722.59 ;    67.28 ;      40643.28 ;    78.76 ;  125.33 ;
   6 ;    6 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1070.06 ;     0.00 ;  2868.90 ;     0.00 ;     0.00 ;     0.00 ;    2604.13 ;    -     ;    -     ;     0.00 ;   8207.6 ;      34722.59 ;    67.28 ;      40643.28 ;    78.76 ;  115.43 ;
   6 ;    6 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14420.1 ;      10986.36 ;    77.37 ;      10813.98 ;    76.15 ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14420.1 ;      10986.36 ;    77.37 ;      10813.98 ;    76.15 ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14420.1 ;      10986.36 ;    77.37 ;      10813.98 ;    76.15 ;    0.00 ;
   6 ;    6 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14420.1 ;      10986.36 ;    77.37 ;      10813.98 ;    76.15 ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3576.50 ;   393.00 ; 30017.56 ;     0.00 ;     0.00 ;     0.00 ;   11085.94 ;  1900.00 ;  5789.58 ;     0.00 ;  38812.7 ;      99026.33 ;    48.47 ;     108009.72 ;    52.86 ;  141.74 ;
   6 ;    7 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3576.50 ;   393.00 ; 27339.32 ;     0.00 ;     0.00 ;     0.00 ;   10508.38 ;  1900.00 ;  5844.58 ;     0.00 ;  38812.7 ;      99026.33 ;    48.47 ;     108009.72 ;    52.86 ;  140.76 ;
   6 ;    7 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3576.50 ;   393.00 ; 22277.39 ;    96.01 ;     0.00 ;     0.00 ;    6503.12 ;  1900.00 ;  3990.48 ;     0.00 ;  38812.7 ;      99026.33 ;    48.47 ;     108009.72 ;    52.86 ;  134.66 ;
   6 ;    7 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3576.50 ;   393.00 ; 25417.24 ;    49.79 ;     0.00 ;     0.00 ;    8583.10 ;  1900.00 ;  4868.76 ;     0.00 ;  38812.7 ;      99026.33 ;    48.47 ;     108009.72 ;    52.86 ;  115.43 ;
   6 ;    7 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  7174.54 ;     0.00 ;     0.00 ;     0.00 ;    4363.26 ;    -     ;    -     ;     0.00 ;   7793.3 ;       6192.18 ;    31.12 ;      10639.07 ;    53.47 ;  141.74 ;
   6 ;    7 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  5779.39 ;     0.00 ;     0.00 ;     0.00 ;    4182.91 ;    -     ;    -     ;     0.00 ;   7793.3 ;       6192.18 ;    31.12 ;      10639.07 ;    53.47 ;  140.76 ;
   6 ;    7 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1873.47 ;     0.00 ;     0.00 ;     0.00 ;    5125.73 ;    -     ;    -     ;     0.00 ;   7793.3 ;       6192.18 ;    31.12 ;      10639.07 ;    53.47 ;  134.66 ;
   6 ;    7 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  4120.11 ;     0.00 ;     0.00 ;     0.00 ;    4719.09 ;    -     ;    -     ;     0.00 ;   7793.3 ;       6192.18 ;    31.12 ;      10639.07 ;    53.47 ;  115.43 ;
   6 ;    7 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;  1540.90 ;     0.00 ;  4292.84 ;     0.00 ;     0.00 ;     0.00 ;    1914.06 ;    -     ;    -     ;     0.00 ;   4390.9 ;      34722.59 ;    67.28 ;      37182.83 ;    72.05 ;  141.49 ;
   6 ;    7 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;  1540.90 ;     0.00 ;  3328.68 ;     0.00 ;     0.00 ;     0.00 ;    2491.62 ;    -     ;    -     ;     0.00 ;   4390.9 ;      34722.59 ;    67.28 ;      37182.83 ;    72.05 ;  140.76 ;
   6 ;    7 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;  1175.90 ;     0.00 ;  1211.60 ;     0.00 ;     0.00 ;     0.00 ;    3200.30 ;    -     ;    -     ;     0.00 ;   4390.9 ;      34722.59 ;    67.28 ;      37182.83 ;    72.05 ;  134.66 ;
   6 ;    7 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;  1351.64 ;     0.00 ;  2483.88 ;     0.00 ;     0.00 ;     0.00 ;    2707.57 ;    -     ;    -     ;     0.00 ;   4390.9 ;      34722.59 ;    67.28 ;      37182.83 ;    72.05 ;  115.43 ;
   6 ;    7 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12084.1 ;      10986.36 ;    77.37 ;      10738.86 ;    75.62 ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12084.1 ;      10986.36 ;    77.37 ;      10738.86 ;    75.62 ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12084.1 ;      10986.36 ;    77.37 ;      10738.86 ;    75.62 ;    0.00 ;
   6 ;    7 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12084.1 ;      10986.36 ;    77.37 ;      10738.86 ;    75.62 ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    8 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32276.69 ;    21.54 ;     0.00 ;     0.00 ;    8886.45 ;  1900.00 ;  5789.58 ;     0.00 ;  48882.1 ;      99026.33 ;    48.47 ;     114727.82 ;    56.15 ;  107.66 ;
   6 ;    8 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 29222.28 ;   115.60 ;     0.00 ;     0.00 ;    8779.12 ;  1900.00 ;  5844.58 ;     0.00 ;  48882.1 ;      99026.33 ;    48.47 ;     114727.82 ;    56.15 ;  106.39 ;
   6 ;    8 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23458.41 ;   115.60 ;     0.00 ;     0.00 ;    5379.79 ;  1900.00 ;  3990.48 ;     0.00 ;  48882.1 ;      99026.33 ;    48.47 ;     114727.82 ;    56.15 ;  102.84 ;
   6 ;    8 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27034.92 ;    90.92 ;     0.00 ;     0.00 ;    7044.66 ;  1900.00 ;  4868.76 ;     0.00 ;  48882.1 ;      99026.33 ;    48.47 ;     114727.82 ;    56.15 ;  115.43 ;
   6 ;    8 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  3351.07 ;     0.00 ;     0.00 ;     0.00 ;    8186.73 ;    -     ;    -     ;     0.00 ;   2948.4 ;       6192.18 ;    31.12 ;       8056.23 ;    40.49 ;  107.66 ;
   6 ;    8 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1730.60 ;     0.00 ;     0.00 ;     0.00 ;    8231.70 ;    -     ;    -     ;     0.00 ;   2948.4 ;       6192.18 ;    31.12 ;       8056.23 ;    40.49 ;  106.39 ;
   6 ;    8 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   639.81 ;     0.00 ;     0.00 ;     0.00 ;    6359.39 ;    -     ;    -     ;     0.00 ;   2948.4 ;       6192.18 ;    31.12 ;       8056.23 ;    40.49 ;  102.84 ;
   6 ;    8 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1590.13 ;     0.00 ;     0.00 ;     0.00 ;    7249.08 ;    -     ;    -     ;     0.00 ;   2948.4 ;       6192.18 ;    31.12 ;       8056.23 ;    40.49 ;  115.43 ;
   6 ;    8 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5682.61 ;     0.00 ;     0.00 ;     0.00 ;    1716.39 ;    -     ;    -     ;     0.00 ;   8020.9 ;      34722.59 ;    67.28 ;      39808.75 ;    77.14 ;  105.32 ;
   6 ;    8 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  5178.64 ;     0.00 ;     0.00 ;     0.00 ;    1833.76 ;    -     ;    -     ;     0.00 ;   8020.9 ;      34722.59 ;    67.28 ;      39808.75 ;    77.14 ;  105.32 ;
   6 ;    8 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1916.69 ;     0.00 ;     0.00 ;     0.00 ;    3322.31 ;    -     ;    -     ;     0.00 ;   8020.9 ;      34722.59 ;    67.28 ;      39808.75 ;    77.14 ;  102.84 ;
   6 ;    8 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3619.47 ;     0.00 ;     0.00 ;     0.00 ;    2574.81 ;    -     ;    -     ;     0.00 ;   8020.9 ;      34722.59 ;    67.28 ;      39808.75 ;    77.14 ;  115.43 ;
