***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   4 ;    4 ;  -  ;   -    ;  3 ; NE            ;    11880.3 ;   4382.0 ;   399.20 ;     0.00 ;  2776.71 ;     0.00 ;     0.00 ;     0.00 ;    4322.36 ;    -     ;    -     ;     0.00 ;   2047.7 ;      32779.31 ;    63.52 ;      33995.68 ;    65.88 ;  109.57 ;
   4 ;    4 ;   1 ;  40.00 ;  4 ; N             ;     6262.1 ;    490.0 ;   888.32 ;     0.00 ; 18883.78 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10429.48 ;    69.20 ;      11139.13 ;    73.91 ;   59.08 ;
   4 ;    4 ;   2 ;  46.00 ;  4 ; N             ;     6215.1 ;    490.0 ;   841.32 ;     0.00 ; 18883.78 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10429.48 ;    69.20 ;      11139.13 ;    73.91 ;   59.08 ;
   4 ;    4 ;   3 ;  82.00 ;  4 ; N             ;     5659.6 ;    490.0 ;   650.50 ;     0.00 ; 17434.06 ;     0.00 ;     0.00 ;     0.00 ;  -12914.96 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10429.48 ;    69.20 ;      11139.13 ;    73.91 ;    0.00 ;
   4 ;    4 ;  -  ;   -    ;  4 ; N             ;     5955.2 ;    490.0 ;   759.37 ;     0.00 ; 18176.18 ;     0.00 ;     0.00 ;     0.00 ;  -13470.40 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10429.48 ;    69.20 ;      11139.13 ;    73.91 ;   30.24 ;
   4 ;    4 ;   1 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   59.08 ;
   4 ;    4 ;   2 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   59.08 ;
   4 ;    4 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   30.24 ;
   5 ;    5 ;   1 ;  46.00 ;  1 ; SE            ;    48334.6 ;   3952.0 ;  3242.70 ;   393.00 ; 36362.71 ;    42.20 ;     0.00 ;     0.00 ;    6539.39 ;  4000.00 ;  6300.00 ;     0.00 ;  14676.3 ;     106716.51 ;    52.23 ;     111924.54 ;    54.78 ;  108.18 ;
   5 ;    5 ;   2 ;  40.00 ;  1 ; SE            ;    45419.1 ;   3952.0 ;  3244.70 ;   393.00 ; 32380.67 ;   115.60 ;     0.00 ;     0.00 ;    7629.33 ;  2034.04 ;  7000.00 ;     0.00 ;  14676.3 ;     106716.51 ;    52.23 ;     111924.54 ;    54.78 ;  107.91 ;
   5 ;    5 ;   3 ;  82.00 ;  1 ; SE            ;    36941.0 ;   3952.0 ;  3235.70 ;   393.00 ; 24965.44 ;   115.60 ;     0.00 ;     0.00 ;    6146.46 ;  1900.00 ;  3838.02 ;     0.00 ;  14676.3 ;     106716.51 ;    52.23 ;     111924.54 ;    54.78 ;  100.34 ;
   5 ;    5 ;  -  ;   -    ;  1 ; SE            ;    42079.3 ;   3952.0 ;  3239.76 ;   393.00 ; 29851.66 ;    95.50 ;     0.00 ;     0.00 ;    6607.11 ;  2506.92 ;  5264.99 ;     0.00 ;  14676.3 ;     106716.51 ;    52.23 ;     111924.54 ;    54.78 ;  104.29 ;
   5 ;    5 ;   1 ;  46.00 ;  2 ; S             ;    15172.6 ;   1773.0 ;   665.00 ;     0.00 ;  3169.26 ;     0.00 ;     0.00 ;     0.00 ;    9565.34 ;    -     ;    -     ;     0.00 ;    677.9 ;       5259.51 ;    26.43 ;       5499.00 ;    27.64 ;  108.18 ;
   5 ;    5 ;   2 ;  40.00 ;  2 ; S             ;    13452.9 ;   1773.0 ;   665.00 ;     0.00 ;  2377.23 ;     0.00 ;     0.00 ;     0.00 ;    8637.67 ;    -     ;    -     ;     0.00 ;    677.9 ;       5259.51 ;    26.43 ;       5499.00 ;    27.64 ;  107.91 ;
   5 ;    5 ;   3 ;  82.00 ;  2 ; S             ;    10457.1 ;   1773.0 ;   665.00 ;     0.00 ;  1538.32 ;     0.00 ;     0.00 ;     0.00 ;    6480.78 ;    -     ;    -     ;     0.00 ;    677.9 ;       5259.51 ;    26.43 ;       5499.00 ;    27.64 ;  100.34 ;
   5 ;    5 ;  -  ;   -    ;  2 ; S             ;    12461.5 ;   1773.0 ;   665.00 ;     0.00 ;  2184.63 ;     0.00 ;     0.00 ;     0.00 ;    7838.91 ;    -     ;    -     ;     0.00 ;    677.9 ;       5259.51 ;    26.43 ;       5499.00 ;    27.64 ;  104.29 ;
   5 ;    5 ;   1 ;  46.00 ;  3 ; NE            ;    13001.6 ;   4382.0 ;   371.20 ;     0.00 ;  4053.13 ;     0.00 ;     0.00 ;     0.00 ;    4195.27 ;    -     ;    -     ;     0.00 ;   1924.5 ;      33995.68 ;    65.88 ;      34774.26 ;    67.38 ;  108.18 ;
   5 ;    5 ;   2 ;  40.00 ;  3 ; NE            ;    12579.6 ;   4382.0 ;   371.20 ;     0.00 ;  3093.40 ;     0.00 ;     0.00 ;     0.00 ;    4733.00 ;    -     ;    -     ;     0.00 ;   1924.5 ;      33995.68 ;    65.88 ;      34774.26 ;    67.38 ;  108.17 ;
   5 ;    5 ;   3 ;  82.00 ;  3 ; NE            ;    10899.7 ;   4382.0 ;   371.20 ;     0.00 ;  2073.50 ;     0.00 ;     0.00 ;     0.00 ;    4073.00 ;    -     ;    -     ;     0.00 ;   1924.5 ;      33995.68 ;    65.88 ;      34774.26 ;    67.38 ;  107.00 ;
   5 ;    5 ;  -  ;   -    ;  3 ; NE            ;    11875.2 ;   4382.0 ;   371.20 ;     0.00 ;  2858.37 ;     0.00 ;     0.00 ;     0.00 ;    4263.62 ;    -     ;    -     ;     0.00 ;   1924.5 ;      33995.68 ;    65.88 ;      34774.26 ;    67.38 ;  107.60 ;
   5 ;    5 ;   1 ;  46.00 ;  4 ; N             ;     6382.9 ;    490.0 ;  1033.68 ;     0.00 ; 18859.22 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11139.13 ;    73.91 ;      11313.39 ;    75.07 ;   82.48 ;
   5 ;    5 ;   2 ;  40.00 ;  4 ; N             ;     6335.0 ;    490.0 ;   985.78 ;     0.00 ; 18859.22 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11139.13 ;    73.91 ;      11313.39 ;    75.07 ;   82.48 ;
   5 ;    5 ;   3 ;  82.00 ;  4 ; N             ;     5768.8 ;    490.0 ;   650.50 ;     0.00 ; 17490.52 ;     0.00 ;     0.00 ;     0.00 ;  -12862.22 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11139.13 ;    73.91 ;      11313.39 ;    75.07 ;    0.00 ;
   5 ;    5 ;  -  ;   -    ;  4 ; N             ;     6071.8 ;    490.0 ;   835.25 ;     0.00 ; 18191.16 ;     0.00 ;     0.00 ;     0.00 ;  -13444.65 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11139.13 ;    73.91 ;      11313.39 ;    75.07 ;   42.22 ;
   5 ;    5 ;   1 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   82.48 ;
   5 ;    5 ;   2 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   82.48 ;
   5 ;    5 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   42.22 ;
   6 ;    6 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 32804.42 ;     0.00 ;     0.00 ;     0.00 ;    8337.18 ;  2445.58 ;  6629.00 ;     0.00 ;  47859.7 ;     111924.54 ;    54.78 ;     128985.24 ;    63.13 ;  101.02 ;
   6 ;    6 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 30543.03 ;     0.00 ;     0.00 ;     0.00 ;    7342.77 ;  1900.00 ;  6014.22 ;     0.00 ;  47859.7 ;     111924.54 ;    54.78 ;     128985.24 ;    63.13 ;  100.50 ;
   6 ;    6 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 23252.57 ;   110.50 ;     0.00 ;     0.00 ;    5580.54 ;  1900.00 ;  2973.09 ;     0.00 ;  47859.7 ;     111924.54 ;    54.78 ;     128985.24 ;    63.13 ;   94.47 ;
   6 ;    6 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27356.06 ;    57.30 ;     0.00 ;     0.00 ;    6689.90 ;  2043.13 ;  4598.62 ;     0.00 ;  47859.7 ;     111924.54 ;    54.78 ;     128985.24 ;    63.13 ;   83.08 ;
   6 ;    6 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2767.80 ;     0.00 ;     0.00 ;     0.00 ;    8770.00 ;    -     ;    -     ;     0.00 ;   1216.0 ;       5499.00 ;    27.64 ;       5639.40 ;    28.34 ;  101.02 ;
   6 ;    6 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1570.26 ;     0.00 ;     0.00 ;     0.00 ;    8392.04 ;    -     ;    -     ;     0.00 ;   1216.0 ;       5499.00 ;    27.64 ;       5639.40 ;    28.34 ;  100.50 ;
   6 ;    6 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   756.31 ;     0.00 ;     0.00 ;     0.00 ;    6242.89 ;    -     ;    -     ;     0.00 ;   1216.0 ;       5499.00 ;    27.64 ;       5639.40 ;    28.34 ;   94.47 ;
   6 ;    6 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1462.38 ;     0.00 ;     0.00 ;     0.00 ;    7376.82 ;    -     ;    -     ;     0.00 ;   1216.0 ;       5499.00 ;    27.64 ;       5639.40 ;    28.34 ;   83.08 ;
   6 ;    6 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4721.31 ;     0.00 ;     0.00 ;     0.00 ;    2677.69 ;    -     ;    -     ;     0.00 ;   8244.1 ;      34774.26 ;    67.38 ;      40694.10 ;    78.86 ;   96.00 ;
   6 ;    6 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3734.71 ;     0.00 ;     0.00 ;     0.00 ;    3277.69 ;    -     ;    -     ;     0.00 ;   8244.1 ;      34774.26 ;    67.38 ;      40694.10 ;    78.86 ;   95.99 ;
   6 ;    6 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1682.43 ;     0.00 ;     0.00 ;     0.00 ;    3556.57 ;    -     ;    -     ;     0.00 ;   8244.1 ;      34774.26 ;    67.38 ;      40694.10 ;    78.86 ;   94.47 ;
   6 ;    6 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2929.40 ;     0.00 ;     0.00 ;     0.00 ;    3264.89 ;    -     ;    -     ;     0.00 ;   8244.1 ;      34774.26 ;    67.38 ;      40694.10 ;    78.86 ;   80.60 ;
   6 ;    6 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 19420.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  14453.4 ;      11313.39 ;    79.67 ;      11269.97 ;    79.36 ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 19334.90 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  14453.4 ;      11313.39 ;    79.67 ;      11269.97 ;    79.36 ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 18417.20 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  14453.4 ;      11313.39 ;    79.67 ;      11269.97 ;    79.36 ;    0.00 ;
   6 ;    6 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 18881.62 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  14453.4 ;      11313.39 ;    79.67 ;      11269.97 ;    79.36 ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 29903.97 ;     0.00 ;     0.00 ;     0.00 ;   11237.63 ;  2445.58 ;  6629.00 ;     0.00 ;  43400.3 ;     111924.54 ;    54.78 ;     125710.18 ;    61.53 ;  105.94 ;
   6 ;    7 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 27675.98 ;     0.00 ;     0.00 ;     0.00 ;   10209.82 ;  1900.00 ;  6014.22 ;     0.00 ;  43400.3 ;     111924.54 ;    54.78 ;     125710.18 ;    61.53 ;  105.36 ;
   6 ;    7 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22155.53 ;    97.93 ;     0.00 ;     0.00 ;    6665.01 ;  1900.00 ;  2973.09 ;     0.00 ;  43400.3 ;     111924.54 ;    54.78 ;     125710.18 ;    61.53 ;   99.70 ;
   6 ;    7 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 25398.03 ;    50.78 ;     0.00 ;     0.00 ;    8641.41 ;  2043.13 ;  4598.62 ;     0.00 ;  43400.3 ;     111924.54 ;    54.78 ;     125710.18 ;    61.53 ;   83.08 ;
   6 ;    7 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  6643.86 ;     0.00 ;     0.00 ;     0.00 ;    4893.94 ;    -     ;    -     ;     0.00 ;   7013.5 ;       5499.00 ;    27.64 ;       9534.35 ;    47.92 ;  105.94 ;
   6 ;    7 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  5097.02 ;     0.00 ;     0.00 ;     0.00 ;    4865.28 ;    -     ;    -     ;     0.00 ;   7013.5 ;       5499.00 ;    27.64 ;       9534.35 ;    47.92 ;  105.36 ;
   6 ;    7 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  1381.37 ;     0.00 ;     0.00 ;     0.00 ;    5617.83 ;    -     ;    -     ;     0.00 ;   7013.5 ;       5499.00 ;    27.64 ;       9534.35 ;    47.92 ;   99.70 ;
   6 ;    7 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  3576.20 ;     0.00 ;     0.00 ;     0.00 ;    5263.01 ;    -     ;    -     ;     0.00 ;   7013.5 ;       5499.00 ;    27.64 ;       9534.35 ;    47.92 ;   83.08 ;
   6 ;    7 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4636.63 ;     0.00 ;     0.00 ;     0.00 ;    2762.37 ;    -     ;    -     ;     0.00 ;   4433.5 ;      34774.26 ;    67.38 ;      37297.64 ;    72.27 ;  105.94 ;
   6 ;    7 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3222.22 ;     0.00 ;     0.00 ;     0.00 ;    3790.18 ;    -     ;    -     ;     0.00 ;   4433.5 ;      34774.26 ;    67.38 ;      37297.64 ;    72.27 ;  105.36 ;
   6 ;    7 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1272.14 ;     0.00 ;     0.00 ;     0.00 ;    3966.86 ;    -     ;    -     ;     0.00 ;   4433.5 ;      34774.26 ;    67.38 ;      37297.64 ;    72.27 ;   99.70 ;
   6 ;    7 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2582.13 ;     0.00 ;     0.00 ;     0.00 ;    3612.15 ;    -     ;    -     ;     0.00 ;   4433.5 ;      34774.26 ;    67.38 ;      37297.64 ;    72.27 ;   80.60 ;
   6 ;    7 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;  1882.70 ;     0.00 ; 18226.20 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  12108.3 ;      11313.39 ;    79.67 ;      11197.87 ;    78.86 ;   97.66 ;
   6 ;    7 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;  1545.10 ;     0.00 ; 18477.80 ;     0.00 ;     0.00 ;     0.00 ;  -14000.00 ;    -     ;    -     ;     0.00 ;  12108.3 ;      11313.39 ;    79.67 ;      11197.87 ;    78.86 ;   97.66 ;
   6 ;    7 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;  2121.96 ;     0.00 ; 16983.24 ;     0.00 ;     0.00 ;     0.00 ;  -13700.00 ;    -     ;    -     ;     0.00 ;  12108.3 ;      11313.39 ;    79.67 ;      11197.87 ;    78.86 ;   97.66 ;
   6 ;    7 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;  1932.78 ;     0.00 ; 17636.83 ;     0.00 ;     0.00 ;     0.00 ;  -13844.44 ;    -     ;    -     ;     0.00 ;  12108.3 ;      11313.39 ;    79.67 ;      11197.87 ;    78.86 ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;    7 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;    7 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;   97.66 ;
   6 ;    7 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    8 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  2908.40 ;   393.00 ; 32363.76 ;    21.54 ;     0.00 ;     0.00 ;    9429.38 ;  2445.58 ;  6629.00 ;     0.00 ;  53728.2 ;     111924.54 ;    54.78 ;     132299.37 ;    64.75 ;   74.28 ;
   6 ;    8 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  2908.40 ;   393.00 ; 29951.21 ;   115.60 ;     0.00 ;     0.00 ;    8680.19 ;  1900.00 ;  6014.22 ;     0.00 ;  53728.2 ;     111924.54 ;    54.78 ;     132299.37 ;    64.75 ;   74.08 ;
   6 ;    8 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  2908.40 ;   393.00 ; 23062.67 ;   115.60 ;     0.00 ;     0.00 ;    6405.53 ;  1900.00 ;  2973.09 ;     0.00 ;  53728.2 ;     111924.54 ;    54.78 ;     132299.37 ;    64.75 ;   66.49 ;
   6 ;    8 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  2908.40 ;   393.00 ; 27012.30 ;    90.92 ;     0.00 ;     0.00 ;    7697.28 ;  2043.13 ;  4598.62 ;     0.00 ;  53728.2 ;     111924.54 ;    54.78 ;     132299.37 ;    64.75 ;   83.08 ;
   6 ;    8 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  2871.78 ;     0.00 ;     0.00 ;     0.00 ;    8783.22 ;    -     ;    -     ;     0.00 ;   2583.9 ;       5499.00 ;    27.64 ;       6892.76 ;    34.64 ;   74.28 ;
   6 ;    8 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  1936.21 ;     0.00 ;     0.00 ;     0.00 ;    8143.29 ;    -     ;    -     ;     0.00 ;   2583.9 ;       5499.00 ;    27.64 ;       6892.76 ;    34.64 ;   74.08 ;
   6 ;    8 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   690.50 ;     0.00 ;   802.28 ;     0.00 ;     0.00 ;     0.00 ;    6489.12 ;    -     ;    -     ;     0.00 ;   2583.9 ;       5499.00 ;    27.64 ;       6892.76 ;    34.64 ;   66.49 ;
   6 ;    8 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   774.76 ;     0.00 ;  1593.69 ;     0.00 ;     0.00 ;     0.00 ;    7453.45 ;    -     ;    -     ;     0.00 ;   2583.9 ;       5499.00 ;    27.64 ;       6892.76 ;    34.64 ;   83.08 ;
   6 ;    8 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4982.61 ;     0.00 ;     0.00 ;     0.00 ;    2416.39 ;    -     ;    -     ;     0.00 ;   8063.3 ;      34774.26 ;    67.38 ;      40613.52 ;    78.70 ;   72.70 ;
   6 ;    8 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3996.01 ;     0.00 ;     0.00 ;     0.00 ;    3016.39 ;    -     ;    -     ;     0.00 ;   8063.3 ;      34774.26 ;    67.38 ;      40613.52 ;    78.70 ;   72.69 ;
   6 ;    8 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1323.82 ;     0.00 ;     0.00 ;     0.00 ;    3915.18 ;    -     ;    -     ;     0.00 ;   8063.3 ;      34774.26 ;    67.38 ;      40613.52 ;    78.70 ;   66.49 ;
   6 ;    8 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2869.26 ;     0.00 ;     0.00 ;     0.00 ;    3325.02 ;    -     ;    -     ;     0.00 ;   8063.3 ;      34774.26 ;    67.38 ;      40613.52 ;    78.70 ;   80.60 ;
