***********************************************************************
*                                                                     *
*            CEPEL - CENTRO DE PESQUISAS DE ENERGIA ELETRICA          *
*  CEPEL: DECOMP     - Versao 30.1 - Jan/2020(L)                      *
*                                                                     *
***********************************************************************


   PROGRAMA LICENCIADO PARA COMPASS COMERCIALIZADORA DE ENERGIA ELETRICA LTDA                                                                                                     


____________________________________________________________________

 PMO - MARCO/20 - ABR/20 - REV 0 - FCF COM CVAR - 12 REE - VALOR ESPERADO        
____________________________________________________________________

--------------------------------------
Resultado de operacao dos subsistemas.                                          
--------------------------------------
---------------------------------------------------
IPER;      Indice do periodo                                                                                                                                                                            
ICEN;      Indice do cenario                                                                                                                                                                            
IPAT;      Patamar de Carga                                                                                                                                                                             
Dur;       Duracao                                                                                                                                                                                      
SIST;      Numero do subsistema                                                                                                                                                                         
Nome Sist; Nome do subsistema                                                                                                                                                                           
Demanda;   Demanda                                                                                                                                                                                      
GerPeq;    Geracao das pequenas usinas                                                                                                                                                                  
Gter;      Geracao Termoeletrica                                                                                                                                                                        
GterAT;    Geracao termica antecipada                                                                                                                                                                   
Ghid;      Geração hidroeletrica                                                                                                                                                                        
Cbomb;     Energia Consumida para bombeamento                                                                                                                                                           
Compra;    Energia importada                                                                                                                                                                            
Venda;     Energia exportada                                                                                                                                                                            
IntercLiq; Saldo da energia de intercambio                                                                                                                                                              
Itaipu50;  Geracao 50Hz de Itaipu                                                                                                                                                                       
Itaipu60;  Geracao 60Hz de Itaipu                                                                                                                                                                       
Deficit;   Deficit no Subsistema                                                                                                                                                                        
ENA;       Energia Afluente                                                                                                                                                                             
EarmInic;  Energia Armazenada Inicial                                                                                                                                                                   
EarmInic%; Energia Armazenada Inicial em percentual                                                                                                                                                     
EarmFim;   Energia Armazenada Final                                                                                                                                                                     
EarmFim%;  Energia Armazenada Final em percentual                                                                                                                                                       
CMO;       Custo Marginal de Operacao                                                                                                                                                                   
---------------------------------------------------

@Tabela
-----;------;-----;--------;----;---------------;------------;----------;----------;----------;----------;----------;----------;----------;------------;----------;----------;----------;----------;---------------;----------;---------------;----------;---------;
   4 ;    4 ;  -  ;   -    ;  3 ; NE            ;    11880.3 ;   4382.0 ;   399.20 ;     0.00 ;  2729.68 ;     0.00 ;     0.00 ;     0.00 ;    4369.40 ;    -     ;    -     ;     0.00 ;   2048.9 ;      32776.51 ;    63.51 ;      34005.20 ;    65.89 ;  110.94 ;
   4 ;    4 ;   1 ;  40.00 ;  4 ; N             ;     6262.1 ;    490.0 ;   650.50 ;     0.00 ; 18121.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10512.21 ;    69.75 ;      11053.96 ;    73.35 ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ;  4 ; N             ;     6215.1 ;    490.0 ;   650.50 ;     0.00 ; 18074.60 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10512.21 ;    69.75 ;      11053.96 ;    73.35 ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ;  4 ; N             ;     5659.6 ;    490.0 ;   650.50 ;     0.00 ; 16219.10 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10512.21 ;    69.75 ;      11053.96 ;    73.35 ;    0.00 ;
   4 ;    4 ;  -  ;   -    ;  4 ; N             ;     5955.2 ;    490.0 ;   650.50 ;     0.00 ; 17180.13 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3831.0 ;      10512.21 ;    69.75 ;      11053.96 ;    73.35 ;    0.00 ;
   4 ;    4 ;   1 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   2 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   4 ;    4 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ;  1 ; SE            ;    48334.6 ;   3952.0 ;  3242.70 ;   393.00 ; 36692.08 ;    42.20 ;     0.00 ;     0.00 ;    6210.02 ;  4000.00 ;  6300.00 ;     0.00 ;  14935.4 ;     105086.51 ;    51.43 ;     110346.70 ;    54.01 ;  109.96 ;
   5 ;    5 ;   2 ;  40.00 ;  1 ; SE            ;    45419.1 ;   3952.0 ;  3244.70 ;   393.00 ; 33039.00 ;   115.60 ;     0.00 ;     0.00 ;    6971.00 ;  1973.55 ;  7000.00 ;     0.00 ;  14935.4 ;     105086.51 ;    51.43 ;     110346.70 ;    54.01 ;  109.95 ;
   5 ;    5 ;   3 ;  82.00 ;  1 ; SE            ;    36941.0 ;   3952.0 ;  3235.70 ;   393.00 ; 25723.87 ;   115.60 ;     0.00 ;     0.00 ;    5388.03 ;  1900.00 ;  4393.56 ;     0.00 ;  14935.4 ;     105086.51 ;    51.43 ;     110346.70 ;    54.01 ;  103.33 ;
   5 ;    5 ;  -  ;   -    ;  1 ; SE            ;    42079.3 ;   3952.0 ;  3239.76 ;   393.00 ; 30468.77 ;    95.50 ;     0.00 ;     0.00 ;    5990.00 ;  2492.51 ;  5536.14 ;     0.00 ;  14935.4 ;     105086.51 ;    51.43 ;     110346.70 ;    54.01 ;  106.72 ;
   5 ;    5 ;   1 ;  46.00 ;  2 ; S             ;    15172.6 ;   1773.0 ;   665.00 ;     0.00 ;  3939.70 ;     0.00 ;     0.00 ;     0.00 ;    8794.90 ;    -     ;    -     ;     0.00 ;    914.1 ;       5490.26 ;    27.59 ;       5922.92 ;    29.77 ;  109.96 ;
   5 ;    5 ;   2 ;  40.00 ;  2 ; S             ;    13452.9 ;   1773.0 ;   665.00 ;     0.00 ;  2718.90 ;     0.00 ;     0.00 ;     0.00 ;    8296.00 ;    -     ;    -     ;     0.00 ;    914.1 ;       5490.26 ;    27.59 ;       5922.92 ;    29.77 ;  109.95 ;
   5 ;    5 ;   3 ;  82.00 ;  2 ; S             ;    10457.1 ;   1773.0 ;   665.00 ;     0.00 ;  1386.57 ;     0.00 ;     0.00 ;     0.00 ;    6632.53 ;    -     ;    -     ;     0.00 ;    914.1 ;       5490.26 ;    27.59 ;       5922.92 ;    29.77 ;  103.33 ;
   5 ;    5 ;  -  ;   -    ;  2 ; S             ;    12461.5 ;   1773.0 ;   665.00 ;     0.00 ;  2402.87 ;     0.00 ;     0.00 ;     0.00 ;    7620.67 ;    -     ;    -     ;     0.00 ;    914.1 ;       5490.26 ;    27.59 ;       5922.92 ;    29.77 ;  106.72 ;
   5 ;    5 ;   1 ;  46.00 ;  3 ; NE            ;    13001.6 ;   4382.0 ;   371.20 ;     0.00 ;  3953.32 ;     0.00 ;     0.00 ;     0.00 ;    4295.08 ;    -     ;    -     ;     0.00 ;   1923.9 ;      34005.20 ;    65.89 ;      34788.92 ;    67.41 ;  109.96 ;
   5 ;    5 ;   2 ;  40.00 ;  3 ; NE            ;    12579.6 ;   4382.0 ;   371.20 ;     0.00 ;  3093.40 ;     0.00 ;     0.00 ;     0.00 ;    4733.00 ;    -     ;    -     ;     0.00 ;   1923.9 ;      34005.20 ;    65.89 ;      34788.92 ;    67.41 ;  109.95 ;
   5 ;    5 ;   3 ;  82.00 ;  3 ; NE            ;    10899.7 ;   4382.0 ;   371.20 ;     0.00 ;  2073.50 ;     0.00 ;     0.00 ;     0.00 ;    4073.00 ;    -     ;    -     ;     0.00 ;   1923.9 ;      34005.20 ;    65.89 ;      34788.92 ;    67.41 ;  108.77 ;
   5 ;    5 ;  -  ;   -    ;  3 ; NE            ;    11875.2 ;   4382.0 ;   371.20 ;     0.00 ;  2831.05 ;     0.00 ;     0.00 ;     0.00 ;    4290.95 ;    -     ;    -     ;     0.00 ;   1923.9 ;      34005.20 ;    65.89 ;      34788.92 ;    67.41 ;  109.38 ;
   5 ;    5 ;   1 ;  46.00 ;  4 ; N             ;     6382.9 ;    490.0 ;   650.50 ;     0.00 ; 18242.40 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11053.96 ;    73.35 ;      11255.93 ;    74.69 ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ;  4 ; N             ;     6335.0 ;    490.0 ;   650.50 ;     0.00 ; 18194.50 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11053.96 ;    73.35 ;      11255.93 ;    74.69 ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ;  4 ; N             ;     5768.8 ;    490.0 ;   650.50 ;     0.00 ; 16328.30 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11053.96 ;    73.35 ;      11255.93 ;    74.69 ;    0.00 ;
   5 ;    5 ;  -  ;   -    ;  4 ; N             ;     6071.8 ;    490.0 ;   650.50 ;     0.00 ; 17296.73 ;     0.00 ;     0.00 ;     0.00 ;  -12365.48 ;    -     ;    -     ;     0.00 ;   3925.1 ;      11053.96 ;    73.35 ;      11255.93 ;    74.69 ;    0.00 ;
   5 ;    5 ;   1 ;  46.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   2 ;  40.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;   3 ;  82.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   5 ;    5 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 33504.68 ;     0.00 ;     0.00 ;     0.00 ;    7636.92 ;  1900.00 ;  6467.53 ;     0.00 ;  47450.2 ;     110346.70 ;    54.01 ;     125812.75 ;    61.58 ;  105.24 ;
   6 ;    6 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 31812.97 ;     0.00 ;     0.00 ;     0.00 ;    6072.83 ;  1900.00 ;  5865.27 ;     0.00 ;  47450.2 ;     110346.70 ;    54.01 ;     125812.75 ;    61.58 ;  104.97 ;
   6 ;    6 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 24066.45 ;   110.50 ;     0.00 ;     0.00 ;    4766.66 ;  1900.00 ;  4627.11 ;     0.00 ;  47450.2 ;     110346.70 ;    54.01 ;     125812.75 ;    61.58 ;  101.22 ;
   6 ;    6 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28240.07 ;    57.30 ;     0.00 ;     0.00 ;    5805.89 ;  1900.00 ;  5381.26 ;     0.00 ;  47450.2 ;     110346.70 ;    54.01 ;     125812.75 ;    61.58 ;   81.29 ;
   6 ;    6 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  2373.15 ;     0.00 ;     0.00 ;     0.00 ;    9164.65 ;    -     ;    -     ;     0.00 ;   1323.8 ;       5922.92 ;    29.77 ;       6246.65 ;    31.39 ;  105.24 ;
   6 ;    6 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  1501.74 ;     0.00 ;     0.00 ;     0.00 ;    8460.56 ;    -     ;    -     ;     0.00 ;   1323.8 ;       5922.92 ;    29.77 ;       6246.65 ;    31.39 ;  104.97 ;
   6 ;    6 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;   765.58 ;     0.00 ;     0.00 ;     0.00 ;    6233.62 ;    -     ;    -     ;     0.00 ;   1323.8 ;       5922.92 ;    29.77 ;       6246.65 ;    31.39 ;  101.22 ;
   6 ;    6 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  1348.64 ;     0.00 ;     0.00 ;     0.00 ;    7490.57 ;    -     ;    -     ;     0.00 ;   1323.8 ;       5922.92 ;    29.77 ;       6246.65 ;    31.39 ;   81.29 ;
   6 ;    6 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5390.30 ;     0.00 ;     0.00 ;     0.00 ;    2008.70 ;    -     ;    -     ;     0.00 ;   8245.3 ;      34788.92 ;    67.41 ;      40477.93 ;    78.44 ;  105.24 ;
   6 ;    6 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4784.12 ;     0.00 ;     0.00 ;     0.00 ;    2228.28 ;    -     ;    -     ;     0.00 ;   8245.3 ;      34788.92 ;    67.41 ;      40477.93 ;    78.44 ;  104.97 ;
   6 ;    6 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1396.34 ;     0.00 ;     0.00 ;     0.00 ;    3842.66 ;    -     ;    -     ;     0.00 ;   8245.3 ;      34788.92 ;    67.41 ;      40477.93 ;    78.44 ;  101.22 ;
   6 ;    6 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3186.52 ;     0.00 ;     0.00 ;     0.00 ;    3007.76 ;    -     ;    -     ;     0.00 ;   8245.3 ;      34788.92 ;    67.41 ;      40477.93 ;    78.44 ;   81.29 ;
   6 ;    6 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14450.3 ;      11255.93 ;    79.26 ;      11195.50 ;    78.84 ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  14450.3 ;      11255.93 ;    79.26 ;      11195.50 ;    78.84 ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  14450.3 ;      11255.93 ;    79.26 ;      11195.50 ;    78.84 ;    0.00 ;
   6 ;    6 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  14450.3 ;      11255.93 ;    79.26 ;      11195.50 ;    78.84 ;    0.00 ;
   6 ;    6 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    6 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3538.40 ;   393.00 ; 30896.13 ;     0.00 ;     0.00 ;     0.00 ;   10245.47 ;  1900.00 ;  6467.53 ;     0.00 ;  43023.1 ;     110346.70 ;    54.01 ;     122799.80 ;    60.10 ;  113.17 ;
   6 ;    7 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3538.40 ;   393.00 ; 28781.88 ;     0.00 ;     0.00 ;     0.00 ;    9103.92 ;  1900.00 ;  5865.27 ;     0.00 ;  43023.1 ;     110346.70 ;    54.01 ;     122799.80 ;    60.10 ;  112.49 ;
   6 ;    7 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3538.40 ;   393.00 ; 22641.32 ;    96.01 ;     0.00 ;     0.00 ;    6177.29 ;  1900.00 ;  4627.11 ;     0.00 ;  43023.1 ;     110346.70 ;    54.01 ;     122799.80 ;    60.10 ;  109.67 ;
   6 ;    7 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3538.40 ;   393.00 ; 26152.55 ;    49.79 ;     0.00 ;     0.00 ;    7885.89 ;  1900.00 ;  5381.26 ;     0.00 ;  43023.1 ;     110346.70 ;    54.01 ;     122799.80 ;    60.10 ;   81.29 ;
   6 ;    7 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   982.70 ;     0.00 ;  6773.58 ;     0.00 ;     0.00 ;     0.00 ;    4764.22 ;    -     ;    -     ;     0.00 ;   7357.5 ;       5922.92 ;    29.77 ;       9837.79 ;    49.44 ;  113.17 ;
   6 ;    7 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   982.70 ;     0.00 ;  5297.50 ;     0.00 ;     0.00 ;     0.00 ;    4664.80 ;    -     ;    -     ;     0.00 ;   7357.5 ;       5922.92 ;    29.77 ;       9837.79 ;    49.44 ;  112.49 ;
   6 ;    7 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   982.70 ;     0.00 ;  2222.64 ;     0.00 ;     0.00 ;     0.00 ;    4776.56 ;    -     ;    -     ;     0.00 ;   7357.5 ;       5922.92 ;    29.77 ;       9837.79 ;    49.44 ;  109.67 ;
   6 ;    7 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   982.70 ;     0.00 ;  4090.37 ;     0.00 ;     0.00 ;     0.00 ;    4748.83 ;    -     ;    -     ;     0.00 ;   7357.5 ;       5922.92 ;    29.77 ;       9837.79 ;    49.44 ;   81.29 ;
   6 ;    7 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  4644.47 ;     0.00 ;     0.00 ;     0.00 ;    2754.53 ;    -     ;    -     ;     0.00 ;   4438.6 ;      34788.92 ;    67.41 ;      37319.85 ;    72.32 ;  113.17 ;
   6 ;    7 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  3116.32 ;     0.00 ;     0.00 ;     0.00 ;    3896.08 ;    -     ;    -     ;     0.00 ;   4438.6 ;      34788.92 ;    67.41 ;      37319.85 ;    72.32 ;  112.49 ;
   6 ;    7 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1322.89 ;     0.00 ;     0.00 ;     0.00 ;    3916.11 ;    -     ;    -     ;     0.00 ;   4438.6 ;      34788.92 ;    67.41 ;      37319.85 ;    72.32 ;  109.67 ;
   6 ;    7 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  2587.30 ;     0.00 ;     0.00 ;     0.00 ;    3606.99 ;    -     ;    -     ;     0.00 ;   4438.6 ;      34788.92 ;    67.41 ;      37319.85 ;    72.32 ;   81.29 ;
   6 ;    7 ;   1 ; 170.00 ;  4 ; N             ;     6511.9 ;    403.0 ;   688.00 ;     0.00 ; 18420.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12106.5 ;      11255.93 ;    79.26 ;      11122.80 ;    78.33 ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ;  4 ; N             ;     6425.9 ;    403.0 ;   688.00 ;     0.00 ; 18334.90 ;     0.00 ;     0.00 ;     0.00 ;  -13000.00 ;    -     ;    -     ;     0.00 ;  12106.5 ;      11255.93 ;    79.26 ;      11122.80 ;    78.33 ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ;  4 ; N             ;     5808.2 ;    403.0 ;   688.00 ;     0.00 ; 16417.20 ;     0.00 ;     0.00 ;     0.00 ;  -11700.00 ;    -     ;    -     ;     0.00 ;  12106.5 ;      11255.93 ;    79.26 ;      11122.80 ;    78.33 ;    0.00 ;
   6 ;    7 ;  -  ;   -    ;  4 ; N             ;     6128.2 ;    403.0 ;   688.00 ;     0.00 ; 17363.10 ;     0.00 ;     0.00 ;     0.00 ;  -12325.93 ;    -     ;    -     ;     0.00 ;  12106.5 ;      11255.93 ;    79.26 ;      11122.80 ;    78.33 ;    0.00 ;
   6 ;    7 ;   1 ; 170.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   2 ; 142.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;   3 ; 336.00 ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    7 ;  -  ;   -    ; 11 ; FC            ;        0.0 ;      0.0 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;     0.00 ;       0.00 ;    -     ;    -     ;     0.00 ;    -     ;       -       ;    -     ;       -       ;    -     ;    0.00 ;
   6 ;    8 ;   1 ; 170.00 ;  1 ; SE            ;    47896.0 ;   5230.0 ;  3008.40 ;   393.00 ; 32535.11 ;    21.54 ;     0.00 ;     0.00 ;    9158.03 ;  1900.00 ;  6467.53 ;     0.00 ;  53253.6 ;     110346.70 ;    54.01 ;     129361.98 ;    63.31 ;   82.87 ;
   6 ;    8 ;   2 ; 142.00 ;  1 ; SE            ;    44695.2 ;   5230.0 ;  3008.40 ;   393.00 ; 29945.69 ;   115.60 ;     0.00 ;     0.00 ;    8585.71 ;  1900.00 ;  5865.27 ;     0.00 ;  53253.6 ;     110346.70 ;    54.01 ;     129361.98 ;    63.31 ;   82.81 ;
   6 ;    8 ;   3 ; 336.00 ;  1 ; SE            ;    36021.0 ;   5230.0 ;  3008.40 ;   393.00 ; 23647.97 ;   115.60 ;     0.00 ;     0.00 ;    5720.23 ;  1900.00 ;  4627.11 ;     0.00 ;  53253.6 ;     110346.70 ;    54.01 ;     129361.98 ;    63.31 ;   77.94 ;
   6 ;    8 ;  -  ;   -    ;  1 ; SE            ;    41037.2 ;   5230.0 ;  3008.40 ;   393.00 ; 27359.53 ;    90.92 ;     0.00 ;     0.00 ;    7250.05 ;  1900.00 ;  5381.26 ;     0.00 ;  53253.6 ;     110346.70 ;    54.01 ;     129361.98 ;    63.31 ;   81.29 ;
   6 ;    8 ;   1 ; 170.00 ;  2 ; S             ;    14429.5 ;   1909.0 ;   865.50 ;     0.00 ;  3495.01 ;     0.00 ;     0.00 ;     0.00 ;    8159.99 ;    -     ;    -     ;     0.00 ;   2721.4 ;       5922.92 ;    29.77 ;       7238.08 ;    36.38 ;   82.87 ;
   6 ;    8 ;   2 ; 142.00 ;  2 ; S             ;    12854.0 ;   1909.0 ;   865.50 ;     0.00 ;  2334.87 ;     0.00 ;     0.00 ;     0.00 ;    7744.63 ;    -     ;    -     ;     0.00 ;   2721.4 ;       5922.92 ;    29.77 ;       7238.08 ;    36.38 ;   82.81 ;
   6 ;    8 ;   3 ; 336.00 ;  2 ; S             ;     9890.9 ;   1909.0 ;   865.50 ;     0.00 ;   801.70 ;     0.00 ;     0.00 ;     0.00 ;    6314.70 ;    -     ;    -     ;     0.00 ;   2721.4 ;       5922.92 ;    29.77 ;       7238.08 ;    36.38 ;   77.94 ;
   6 ;    8 ;  -  ;   -    ;  2 ; S             ;    11730.9 ;   1909.0 ;   865.50 ;     0.00 ;  1844.25 ;     0.00 ;     0.00 ;     0.00 ;    7112.15 ;    -     ;    -     ;     0.00 ;   2721.4 ;       5922.92 ;    29.77 ;       7238.08 ;    36.38 ;   81.29 ;
   6 ;    8 ;   1 ; 170.00 ;  3 ; NE            ;    12917.8 ;   5170.0 ;   348.80 ;     0.00 ;  5088.02 ;     0.00 ;     0.00 ;     0.00 ;    2310.98 ;    -     ;    -     ;     0.00 ;   8064.8 ;      34788.92 ;    67.41 ;      40503.82 ;    78.49 ;   82.87 ;
   6 ;    8 ;   2 ; 142.00 ;  3 ; NE            ;    12531.2 ;   5170.0 ;   348.80 ;     0.00 ;  4477.46 ;     0.00 ;     0.00 ;     0.00 ;    2534.94 ;    -     ;    -     ;     0.00 ;   8064.8 ;      34788.92 ;    67.41 ;      40503.82 ;    78.49 ;   82.81 ;
   6 ;    8 ;   3 ; 336.00 ;  3 ; NE            ;    10757.8 ;   5170.0 ;   348.80 ;     0.00 ;  1348.69 ;     0.00 ;     0.00 ;     0.00 ;    3890.31 ;    -     ;    -     ;     0.00 ;   8064.8 ;      34788.92 ;    67.41 ;      40503.82 ;    78.49 ;   77.94 ;
   6 ;    8 ;  -  ;   -    ;  3 ; NE            ;    11713.1 ;   5170.0 ;   348.80 ;     0.00 ;  3015.31 ;     0.00 ;     0.00 ;     0.00 ;    3178.97 ;    -     ;    -     ;     0.00 ;   8064.8 ;      34788.92 ;    67.41 ;      40503.82 ;    78.49 ;   81.29 ;
